model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
CatBoostDeep_BAG_L2,-0.011499948325806475,-0.10746985043050561,r2,0.16296100616455078,0.3379330635070801,7.076807022094727,0.019038915634155273,0.08082079887390137,1.5203242301940918,2,True,18
CatBoostDeep_BAG_L1,-0.013362942777772835,-0.11147968557769161,r2,0.017601728439331055,0.06795454025268555,1.6875276565551758,0.017601728439331055,0.06795454025268555,1.6875276565551758,1,True,9
CatBoostDeep_BAG_L1_FULL,-0.02738625419216789,,r2,0.004641294479370117,,0.2505462169647217,0.004641294479370117,,0.2505462169647217,1,True,36
WeightedEnsemble_L3,-0.029777498206294162,-0.10526745261650983,r2,0.20914483070373535,0.3961822986602783,7.50497579574585,0.0025284290313720703,0.0,0.03586864471435547,3,True,20
CatBoostDeep_BAG_L2_FULL,-0.034868691815069575,,r2,0.11998343467712402,,1.3663511276245117,0.00417017936706543,,0.17138290405273438,2,True,45
WeightedEnsemble_L3_FULL,-0.03664419565072108,,r2,0.17707419395446777,,1.811142921447754,0.011310815811157227,,0.03586864471435547,3,True,47
WeightedEnsemble_L4,-0.04267056323583729,-0.09925026150595184,r2,0.31660890579223633,0.6122708320617676,9.644044399261475,0.0015277862548828125,0.0015342235565185547,0.047666072845458984,4,True,27
WeightedEnsemble_L2,-0.04396298053204761,-0.10324614789686648,r2,0.026810407638549805,0.08358407020568848,1.7569782733917236,0.0025451183319091797,0.0005848407745361328,0.0526738166809082,2,True,11
WeightedEnsemble_L4_FULL,-0.06740157615709585,,r2,0.26831984519958496,,2.7252602577209473,0.0015099048614501953,,0.047666072845458984,4,True,54
WeightedEnsemble_L2_FULL,-0.07483742935268722,,r2,0.02212238311767578,,0.3047325611114502,0.010247468948364258,,0.0526738166809082,2,True,38
LightGBMXT_BAG_L1,-0.08705378499099248,-0.22495465720237418,r2,0.024413108825683594,0.06092548370361328,3.102517604827881,0.024413108825683594,0.06092548370361328,3.102517604827881,1,True,3
LightGBMLarge_BAG_L1,-0.11299780761384026,-0.27234108540171564,r2,0.012707710266113281,0.06160330772399902,1.8380341529846191,0.012707710266113281,0.06160330772399902,1.8380341529846191,1,True,5
LightGBM_BAG_L1,-0.11644122549894598,-0.26786012897424394,r2,0.011144638061523438,0.0687408447265625,1.2930936813354492,0.011144638061523438,0.0687408447265625,1.2930936813354492,1,True,4
CatBoost_BAG_L3,-0.14986837322396873,-0.15782689926125837,r2,0.2913849353790283,0.6394753456115723,22.13370370864868,0.020919084548950195,0.08728790283203125,12.920793294906616,3,True,26
RandomForestMAE_BAG_L2_FULL,-0.16771394426170483,,r2,0.16159319877624512,,1.603891372680664,0.04577994346618652,,0.4089231491088867,2,True,43
CatBoost_BAG_L3_FULL,-0.17846787098744854,,r2,0.24971914291381836,,4.670443773269653,0.028574705123901367,,2.4190845489501953,3,True,53
